timestamp,tweet_text,username,all_hashtags,followers_count
2020-11-19 10:47:11,b'Carrom Board playing With the Help of Nose https://t.co/RHhCt3raEA via @YouTube #boycottzomato  #BoycottBingo  #No1_dubakoor_Modi  #1in50Million  #Delhicorona  #YourTimeIsUp  #YoutubeIndia  #YouTuber  #Gamail #TwitterOnTheMat  #COVID19  #nrc  #nrc\xe3\x81\xae\xe5\xa4\xa7\xe4\xba\xba\xe9\x81\x94\xe3\x82\x92\xe5\xa5\xbd\xe3\x81\x8d\xe3\x81\xaa\xe4\xba\xba\xe3\x81\xa8\xe7\xb9\x8b\xe3\x81\x8c\xe3\x82\x8a\xe3\x81\x9f\xe3\x81\x84',b'yousufpasha3',"['boycottzomato', 'BoycottBingo', 'No1_dubakoor_Modi', '1in50Million', 'Delhicorona', 'YourTimeIsUp', 'YoutubeIndia', 'YouTuber', 'Gamail', 'TwitterOnTheMat', 'COVID19', 'nrc', 'nrcの大人達を好きな人と繋がりたい']",5
2020-11-19 10:45:48,b'When it comes to him than No Politics rest he can do politics on anything. #Delhicorona https://t.co/4uuEaRfggW',b'HemantaPandit11',['Delhicorona'],43
2020-11-19 10:44:32,"b""I hope at least now the #AAPtards will understand!!! But I don't think this is ever going to happen coz IQ level of these people is very low!!!  @myogiadityanath #BJP #Delhicorona #JaiHind @BJP4India https://t.co/pk6CLUPO26""",b'HemantaPandit11',"['AAPtards', 'BJP', 'Delhicorona', 'JaiHind']",43
2020-11-19 10:44:16,b'Kejriwal increased fine for not wearing mask from 500 \xe2\x82\xb9 to 2000 \xe2\x82\xb9 le public: #delhicorona https://t.co/DxyC7N2ZUV',b'teslanolan',['delhicorona'],70
2020-11-19 10:43:29,"b'@DManujarch But there will be #COVIDIDIOTS still, who will continue to flout the rules, and spread the #covidvirus. #Delhicorona needs #strict compliance to rules.   AND self discipline.'",b'GreenlyYours',"['COVIDIDIOTS', 'covidvirus', 'Delhicorona', 'strict']",81
2020-11-19 10:42:38,b'CM office call recording  #ICAI_DENIES_SAFTEY #icaiexams #icai #Kejriwal #Delhi Dey r just doing formality https://t.co/jTdNjdLQzU  #Delhicorona',b'sultan_king09',"['ICAI_DENIES_SAFTEY', 'icaiexams', 'icai', 'Kejriwal', 'Delhi', 'Delhicorona']",7
2020-11-19 10:38:47,b'@BBCWorld @HarvardHealth @ndtv @sanket  Panic as citizens scurry to get beds ; anxiety at peak #Delhicorona . Deaths rising unabated while the common man party of Delhi (AAP) aam aadmi party ministers who came on plank of ending VIP culture strut around after COVID19 Treatment. https://t.co/oU0Z2mjYVI https://t.co/Z0CeJttlCJ',b'eagle_mist',['Delhicorona'],242
2020-11-19 10:36:30,b'@ArvindKejriwal And #Icai  will ensure that there is more than sufficient no. of student patients to utilise those beds #ICAI_DENIES_SAFTEY #Delhicorona Well done @ArvindKejriwal for not listening to #CA Students and making Delhi a Corona capital.@msisodia @drharshvardhan',b'AnkitAgg143',"['Icai', 'ICAI_DENIES_SAFTEY', 'Delhicorona', 'CA']",12
2020-11-19 10:35:27,b'There is NO NEED for any new normal if you are not under the illusion that EVERY DEATH IS A CORONA DEATH.  #Delhicorona https://t.co/TnTk8Aryou',b'newindia_in',['Delhicorona'],53
2020-11-19 10:32:10,b'No #lockdown for 20 + million #Delhi people who defy #firecrackersban amidst hazardous #DelhiAirQuality sending citizens into emergency room every #Diwali &amp; #Delhicorona !!!??  @soniandtv @BBCHindi @ShamikaRavi @INCDelhi @BJP4Delhi @THNewDelhi @VishnuNDTV @JagranNews @ndtv https://t.co/oU0Z2mjYVI',b'eagle_mist',"['lockdown', 'Delhi', 'firecrackersban', 'DelhiAirQuality', 'Diwali', 'Delhicorona']",242
