timestamp,tweet_text,username,all_hashtags,followers_count
2020-11-19 15:50:15,"b'The songs details alone already gave me goosebumps so HOW AM I GONNA STAY SANE TOMORROW?! I mean, later. #BETODAY #BEisComing @BTS_twt'",b'mochinis',"['BETODAY', 'BEisComing']",405
2020-11-19 15:50:14,"b""O M G! I'm starting to get nervous !  I love this feeling before comeback .  Hshdhdbdjkdkiv   #LifeGoesOn #BEisComing  #BTS_BE https://t.co/74qmMB9kml""",b'kbdlxx',"['LifeGoesOn', 'BEisComing', 'BTS_BE']",86
2020-11-19 15:50:13,b'Im not ready im not ready im not ready   @BTS_twt #BEisComing   #BETODAY https://t.co/Twi3wLLFNn',b'97JustGolden',"['BEisComing', 'BETODAY']",431
2020-11-19 15:50:13,b'I\xe2\x80\x99m just so happy being an ARMY \xf0\x9f\x92\x9c#BEisComing',b'zamantha_grace',['BEisComing'],424
2020-11-19 15:50:12,b'\xe2\x99\xa1\xcc\xb8 BE \xf0\x9d\x98\xaa\xf0\x9d\x98\xb4 \xf0\x9d\x98\xa4\xf0\x9d\x98\xb0\xf0\x9d\x98\xae\xf0\x9d\x98\xaa\xf0\x9d\x98\xaf\xf0\x9d\x98\xa8 !     #BEselcaDay @BTS_twt  #BEisComing #BEArmy https://t.co/fEiFMZFgk4',b'vminglitter',"['BEselcaDay', 'BEisComing', 'BEArmy']",4366
2020-11-19 15:50:11,b'This subunit!!\xf0\x9f\x98\x8d Most handsome Man in world Kim Taehyung and Sexiest Man in world Jeon Jungkook..... playing with Slime!\xf0\x9f\x98\x82 Omo these babies!!\xf0\x9f\x99\x88\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c  #BEisComing #BEToday #BTS #BTSARMY #RunBtS #Taekook @BTS_twt #BTS_BE #BTS_BEisCOMING https://t.co/Twml6aDpXm',b'the_infernogirl',"['BEisComing', 'BEToday', 'BTS', 'BTSARMY', 'RunBtS', 'Taekook', 'BTS_BE', 'BTS_BEisCOMING']",74
2020-11-19 15:50:10,b'Fly To My Room is going to be fire. Just watch. You can\xe2\x80\x99t have sope and vmin on one track and it not be the best song in the world.  BE OUT TONIGHT . #BEisComing',b'btsdoesitbetter',['BEisComing'],15
2020-11-19 15:50:09,b'AND WE WILL BE LISTENING #BEisComing',b'hitmakerbts',['BEisComing'],70
2020-11-19 15:50:09,b'less than 24 hours #BEisComing',b'nueyr_',['BEisComing'],197
2020-11-19 15:50:09,b'Omg Im more exicted rn! 13 hrs left!!! #BEisComing',b'_Eunyi_',['BEisComing'],40
2020-11-19 15:50:07,b'BE official press release sopevmin namjinkook Skit  Excuse me while I take a moment to process.  #BEISCOMING #BETODAY #BTS_BE  @BTS_twt https://t.co/RfcyDV00Ps',b'bangbangbonz',"['BEISCOMING', 'BETODAY', 'BTS_BE']",462
2020-11-19 15:50:06,b'So exciteddddd   \xe2\x80\x9cBlue &amp; Grey\xe2\x80\x9d is a guitar-filled pop ballad     #BEisComing #BETODAY #BTS_BE   https://t.co/vWYXsVmHBI',b'ihappyxx',"['BEisComing', 'BETODAY', 'BTS_BE']",131
2020-11-19 15:50:04,b'Sope deep rap and Vmin delicate voices I am not ready  #BETODAY #BEisComing',b'alicalicocat',"['BETODAY', 'BEisComing']",4
2020-11-19 15:50:04,"b""I feel this way every new BTS album, but THIS album is going to feel completely different! I can't wait! #BEisComing #BTS_BE @BTS_twt https://t.co/WIEakc62Go""",b'tsc0130',"['BEisComing', 'BTS_BE']",358
2020-11-19 15:50:04,b'i\xe2\x80\x99m so fucking pumped i can\xe2\x80\x99t continue this any longer just drop the fucking album yeah #BEisComing',b'bossibal',['BEisComing'],6
2020-11-19 15:50:03,b'BE IS COMING       BE IS COMING BE                  BE   BE  BE                   BE  BE BE                  BE   BE BE IS COMING       BE IS COMING BE                  BE   BE BE                   BE  BE BE                  BE   BE  BE IS COMING       BE IS COMING #BEisComing https://t.co/Siegj6GK9c',b'_Vanteblog',['BEisComing'],469
2020-11-19 15:50:03,"b'Subunidades \xf0\x9f\x92\x9c  ""FLY TO MY ROOM""   (Suga , J-Hope , Jimin , V)  ""STAY""  (Jin , Jungkook , RM)  #BTS_BE #BEtoday #BEisComing   #LifeGoesOn  @BTS_twt https://t.co/jxH2oq5CxD'",b'stephany_bts7',"['BTS_BE', 'BEtoday', 'BEisComing', 'LifeGoesOn']",815
2020-11-19 15:50:02,b'must read! #BEisComing #BETODAY @BTS_twt https://t.co/FVvsIsoT8f',b'gel_lyaceeeeey',"['BEisComing', 'BETODAY']",277
2020-11-19 15:50:02,"b""I'm gonna cry in a few hours \xf0\x9f\x98\xa5\xf0\x9f\x98\xad #BEisComing #D_DAY https://t.co/wkLMZfyzo5""",b'SeVenTinaaaa',"['BEisComing', 'D_DAY']",160
2020-11-19 15:50:00,"b'#JHOPE /HOBI DEAR ONE just know #BTSARMY ARE HERE FOR YOU &amp; ALL OF OT7 @BTS_twt MR. SUNSHINE THANK,YOU FIR THE POST NO WORRIES WE GOT THIS,OLD MARMY REPORTING FOR DUTY,BUYING&amp; STREAMING on PAID account #BEisComing  #LifeGoesOn #StreamDYNAMITEtoPLATINUM \xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c'",b'MaryArc96171172',"['JHOPE', 'BTSARMY', 'BEisComing', 'LifeGoesOn', 'StreamDYNAMITEtoPLATINUM']",1510
2020-11-19 15:49:59,b'YEAAAAHHHH #BEisComing',b'nueyr_',['BEisComing'],197
2020-11-19 15:49:55,b'no wait WAIITT I CANT SEE THRU ALL THIS TEARTSSS\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad  #BEisComing @BTS_twt https://t.co/xgN4A1lPXk',b'colourlessst',['BEisComing'],89
2020-11-19 15:49:55,b'IM HAVING SUCH A GREAT DAY AND I LOVE YOU ALL \xf0\x9f\x92\x95 #BEisComing',b'Teagan00811',['BEisComing'],230
2020-11-19 15:49:53,"b""I'm ready to cry. #LifeGoesONisComing  #BEisComing #BETODAY https://t.co/ey8DaPw1zO""",b'MsSaxophoneStar',"['LifeGoesONisComing', 'BEisComing', 'BETODAY']",268
2020-11-19 15:49:52,b'#BEisComing in less than a day and I can\xe2\x80\x99t sleep bc of excitement\xf0\x9f\xa5\xba',b'mxrsng_',['BEisComing'],333
2020-11-19 15:49:51,"b'""Life goes on, lets live on"" #BEisComing https://t.co/rswi4N0Hfy'",b'lovedpriya',['BEisComing'],409
2020-11-19 15:49:49,b'Oh i thought Blue &amp; grey are sub unit anyway lets love all tae song which he composed and produced  #BEisComing https://t.co/l04St34ZI8',b'KthBestfriend',['BEisComing'],93
2020-11-19 15:49:48,b'Time to sleep #BEisComing #BETODAY',b'gcfcatalyst_',"['BEisComing', 'BETODAY']",90
2020-11-19 15:49:47,b'@iPRODGCF BE TODAY  #BEisComing',b'Parking_Maru',['BEisComing'],352
2020-11-19 15:49:46,"b'\xf0\x9f\x91\x80SOULMATE TRACK.. ""FLY TO MY ROOM"" #BTS_BE #BTS_BEisCOMING #BEisComing #BETODAY https://t.co/M6IxGCcFgq'",b'gucciTttaaaeee',"['BTS_BE', 'BTS_BEisCOMING', 'BEisComing', 'BETODAY']",295
2020-11-19 15:49:46,"b'""Fly to my room"" Suga,JHope,Jimin&amp;V  ""Stay"" RM,Jin&amp;Jungkook #BEisComing  #BETODAY'",b'SLLW1262',"['BEisComing', 'BETODAY']",623
2020-11-19 15:49:46,b'Just realised that this is my 10th @BTS_twt comeback??????? Oh my god  #BEisComing #BETODAY',b'fallingkookie7',"['BEisComing', 'BETODAY']",1085
2020-11-19 15:49:45,b'Fly to my room is definitely the soulmate track\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d #BEisComing',b'NadiahnNabilah',['BEisComing'],210
2020-11-19 15:49:45,"b'Let""s get ready to bless our ears tomorrow fellow amis..let\'s make it the biggest comeback in the history..Don\'t forget to stream.Let\'s get this bread.\xf0\x9f\xa4\x9f\xf0\x9f\x8f\xbb\xf0\x9f\x98\x8d\xf0\x9f\x92\x9c\xf0\x9f\xa4\x97 #BEisComing  #BTS_BE  #BTSV #LifeGoesOn  @BTS_twt https://t.co/1kqCUlZFAI'",b'anjum81109993',"['BEisComing', 'BTS_BE', 'BTSV', 'LifeGoesOn']",3
2020-11-19 15:49:44,b'D-DAY !!!!! #BETODAY #BEisComing @BTS_twt \xf0\x9f\xa4\x8d\xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb https://t.co/DDTgnut5CF',b'googieby',"['BETODAY', 'BEisComing']",2009
2020-11-19 15:49:44,b'Oof. I made this hours before learning about the hashtags. \xf0\x9f\x98\x85\xf0\x9f\xa5\xba  Anyhoo...  #1DayBEforeBE #BEisComing  #BTS_BE #BTS #BTSARMY https://t.co/BNrK97fJNJ',b'namjoon_nikola',"['1DayBEforeBE', 'BEisComing', 'BTS_BE', 'BTS', 'BTSARMY']",903
2020-11-19 15:49:42,"b'""BTS\' new single Life Goes On, a blend of alternative hip-hop and acoustic sounds, offers a message of comfort in the face of disruption""  All I can imagine is... this song\'s gonna be beautiful\xf0\x9f\x98\xad #BEisComing #BETODAY @BTS_twt'",b'IleIleMalakas',"['BEisComing', 'BETODAY']",463
2020-11-19 15:49:42,b'It\xe2\x80\x99s finally my 10th BTS comeback so so excited for BE album to drop in 13 hours  #BEisComing #BTS_BE #BETODAY  Armys on 20th November: https://t.co/eWC2Qk4cAZ',b'borahaekimV',"['BEisComing', 'BTS_BE', 'BETODAY']",253
2020-11-19 15:49:41,"b""what's happening. why do I suddenly feel like crying #BETODAY #BEisComing @BTS_twt   HAHAHHAHAH""",b'wintataBEar',"['BETODAY', 'BEisComing']",116
2020-11-19 15:49:40,b'Stay is an RM Jin and Jungkook unit?! It\xe2\x80\x99s already killed me - I will not survive  #BETODAY #BEisComing #BE_BTS @BTS_twt https://t.co/dd2ag3gR4k',b'Kincaid134340',"['BETODAY', 'BEisComing', 'BE_BTS']",730
2020-11-19 15:49:40,"b'#BTS_BE #BEisComing  #BETODAY   BTS BE album   Fly To My Room is yoongi,hoseok, jimin &amp; taehyung unit song while Stay is namjoon, jin &amp; jungkook! Blue &amp; Grey a guitar-filled pop ballad, Telepathy filled with funky rhythm &amp; Dis-ease is old school hiphop!!im excited!   \xc2\xa9 lenikacruz'",b'BTS_download',"['BTS_BE', 'BEisComing', 'BETODAY']",2177
2020-11-19 15:49:40,b'BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE BE #BEisComing https://t.co/q4ud5k9L9g',b'btsyellowart',['BEisComing'],209
2020-11-19 15:49:39,b'Spring Day 2.0 is coming \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad  #BTS_BE #BETODAY #BEisComing @BTS_twt https://t.co/GnfESLYPTQ',b'snowdrops_HOPE',"['BTS_BE', 'BETODAY', 'BEisComing']",354
2020-11-19 15:49:39,b'we are getting sope and vmin on the same track ...  then namjinkook on another one ... how are we going to handle this\xf0\x9f\x98\xb3 #BETODAY @BTS_twt #BEisComing #BTS_BE https://t.co/sJ8W28QkUW',b'youresolubly',"['BETODAY', 'BEisComing', 'BTS_BE']",128
2020-11-19 15:49:37,"b""It's already Nov.20 in korea rn. I can't sleep, I'm super duper mega as in excited for the bts comeback can't wait to see them and scream again! Hey my fellow lovely Army's be ready! because KINGS are coming!\xf0\x9f\x92\x9c #BEisComing  #BTS_BE #LifeGoesOn https://t.co/8qS7Cxn4uV""",b'piscesirishp',"['BEisComing', 'BTS_BE', 'LifeGoesOn']",51
2020-11-19 15:49:36,b'D-DAY! #BETODAY #BEisComing',b'sparktaes',"['BETODAY', 'BEisComing']",2534
2020-11-19 15:49:33,b'Please army take your restt now we have something big to face tomorrow. You must all stay healthyyy.  #BETODAY #BEisComing @BTS_twt',b'taekkoooook',"['BETODAY', 'BEisComing']",17
2020-11-19 15:49:32,b'my mind can\xe2\x80\x99t comprehend that #BEisComing in like 13 hours. LIKE ITS TODAY!!!!\xf0\x9f\x99\x83\xf0\x9f\x98\xadbekwodnw',b'aznmaknae',['BEisComing'],85
2020-11-19 15:49:32,b'Spring day will be given a sister today \xf0\x9f\xa5\xba #BEisComing #BETODAY  @BTS_twt',b'BEsuperiority',"['BEisComing', 'BETODAY']",268
2020-11-19 15:49:32,b'We will finally be hearing the whole song of Life Goes On today! \xf0\x9f\x92\x9c   Are you ready army?!   #BTS_BE #LifeGoesOn @BTS_twt #BEisComing https://t.co/U8aJkG6I27',b'borahaeee_tae',"['BTS_BE', 'LifeGoesOn', 'BEisComing']",2524
2020-11-19 15:49:32,b'D-DAY #BEisComing',b'jaimiecruz__',['BEisComing'],123
2020-11-19 15:49:31,"b""They will bring back some of their old style. I can't wait \xf0\x9f\x98\xb1 #BEisComing  #BEday""",b'APS_twt',"['BEisComing', 'BEday']",166
2020-11-19 15:49:31,b'As units foram reveladas  VHOPEYOONMIN AND NAMJINKOOK MDS PQP SOCORRO  BE BE VAI VIR COM TUDO  #BEisComing https://t.co/uGI53nM2Fa',b'chaenjee',['BEisComing'],1153
2020-11-19 15:49:31,"b""IT\xe2\x80\x99S D-DAY                      IT'S D-DAY  #BEisComing  #BETODAY https://t.co/4Jj482mRQQ""",b'ggukscake',"['BEisComing', 'BETODAY']",947
2020-11-19 15:49:29,b'FLY TO MY ROOM AND STAY \xf0\x9f\x93\xa3\xf0\x9f\x98\xad ARE THE SUB UNITS   @BTS_twt #BEisComing  #BETODAY https://t.co/QaWxgCuwZm',b'97JustGolden',"['BEisComing', 'BETODAY']",431
2020-11-19 15:49:29,b'D-DAY!!!! #BETODAY!! #BEisComing  @BTS_twt FVCKING EXCITEDDDDDDDDD  I WILL NOT SURVIVE THESE MASTERPIECE SONGSS',b'btslonnl',"['BETODAY', 'BEisComing']",30
2020-11-19 15:49:27,b'staying off twitter the rest of the day because i see the music publication reviews coming in and i want BE to be a complete surprise/fresh experience. enjoy today/tomorrow everyone!!!! #BEisComing @BTS_twt',b'anisette71',['BEisComing'],23
