timestamp,tweet_text,username,all_hashtags,followers_count
2020-11-19 04:28:52,b'Students: tweeting from 3 days.....safety measures? Postponement? Kuch toh bolo.......#ICAI_DENIES_SAFTEY #icaiexamspostponment  Le ICAI: https://t.co/t6dH0iHzi6',b'YNC628628',"['ICAI_DENIES_SAFTEY', 'icaiexamspostponment']",4
2020-11-19 04:28:45,"b'Samuthirakani Sir neengala?!!  Mada thailee of the highest order  Feku Sir please take care of this secondary account too, else this too would go down the gutter, the same way your primary account went for spewing shit.  #ICAI_DENIES_EQUALITY  #ICAI_DENIES_SAFTEY https://t.co/1sxs7GQFyK https://t.co/Oxmp9pfMoY'",b'soorya_de',"['ICAI_DENIES_EQUALITY', 'ICAI_DENIES_SAFTEY']",2
2020-11-19 04:28:18,"b""#ICAI_DENIES_SAFTEY  Dear ICAI..... If u can't realise the situations...then u r incompetent to play the role of world 2nd accounting body....decisions must be effective...so that we can choose the right #ICAI_DENIES_SAFTEY  #ICAI_DENIES_EQUALITY  #icaiexamspostponment""",b'AnkitKa73854499',"['ICAI_DENIES_SAFTEY', 'ICAI_DENIES_SAFTEY', 'ICAI_DENIES_EQUALITY', 'icaiexamspostponment']",1
2020-11-19 04:28:16,"b'@OfficeOfDGP @theicai I agree with you sir !!!  Playing with a academic year is not advised,  but playing with students life is recommended. Right ??  Are you grown up than us ??  Then Kindly come to exam centres on all days wearing masks and sanitizers.  #icaiexams #ICAI_DENIES_SAFTEY #icai'",b'11_Cynical',"['icaiexams', 'ICAI_DENIES_SAFTEY', 'icai']",124
2020-11-19 04:28:14,b'So I request u to come with me and invigilate us for 18 days. I think it is ok with u. #icai #ICAI_DENIES_SAFTEY https://t.co/ctbJt7Sfqj',b'priyans96684868',"['icai', 'ICAI_DENIES_SAFTEY']",22
2020-11-19 04:27:46,b'If taking exam from 21 is possible why you break our flow of study by postponing it 21 days.. shame Icai cares = icai tortures = icai ego is more important = icai is incapable in conducting exam #ICAI_DENIES_SAFTEY #icaiexams  #ICAI_DENIES_EQUALITY  #icaiexamspostponement',b'Thoughtsca1',"['ICAI_DENIES_SAFTEY', 'icaiexams', 'ICAI_DENIES_EQUALITY', 'icaiexamspostponement']",3
2020-11-19 04:27:34,"b'This is the consequences of reopening of schools, we can relate with our case now... Haryana: 11 children, 8 teachers infected with COVID-19 after reopening of schools in Jind https://t.co/RJ2CNpK3FM via @DNA Web Team #ICAI_DENIES_EQUALITY #ICAI_DENIES_SAFTEY #ICAI_DENIES_JUSTICE'",b'Prateek91867803',"['ICAI_DENIES_EQUALITY', 'ICAI_DENIES_SAFTEY', 'ICAI_DENIES_JUSTICE']",1
2020-11-19 04:27:00,b'One day you wake and see exams postponed from 1st Nov to 21st Nov then you think why? If exams were taken at those dates we would have safely appeared but apparently ICAI was busy in minting money. CCMs have failed us and now they are taking on with lives.  #ICAI_DENIES_SAFTEY',b'iyer_ramakant',['ICAI_DENIES_SAFTEY'],4
2020-11-19 04:26:25,"b'@HarshBisaria @GiniC14 @theicai Bhai u r wrong @theicai ""CARES"" for its members. They have started a scheme where treatment and testing is being done at reduced rates #ICAI_DENIES_SAFTEY #icai #icaiexams #icai_notify_today #icaideniesjustice'",b'Kriti_24_',"['ICAI_DENIES_SAFTEY', 'icai', 'icaiexams', 'icai_notify_today', 'icaideniesjustice']",8
2020-11-19 04:26:24,b'#ICAI_DENIES_SAFTEY #ICAI Innovation level  ICSI/ICMAI : Online Exams  ICAI : OPT OUT  @kdhiraj123 @caamresh  @CaJujar  Optimum utilisation of unds #icaiexamspostponement',b'LacharC',"['ICAI_DENIES_SAFTEY', 'ICAI', 'icaiexamspostponement']",57
