Timestamp,Heading,Users,hashtag,Follower_count
19-11-2020 04:31,Success delayed is never success denied. #ICAI_DENIES_SAFTEY #icaiexams #ICAI_DENIES_EQUALITY  @theicai \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f https://t.co/6RVwC8zWcl',AmanSofficial',"['ICAI_DENIES_SAFTEY', 'icaiexams', 'ICAI_DENIES_EQUALITY']",78
19-11-2020 04:31,Success delayed is never success denied. #ICAI_DENIES_SAFTEY #icaiexams #ICAI_DENIES_EQUALITY  @theicai \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f https://t.co/WQft0d1gor',AmanSofficial',"['ICAI_DENIES_SAFTEY', 'icaiexams', 'ICAI_DENIES_EQUALITY']",78
19-11-2020 04:31,"""If you fail to plan then you plan to fail"" should be written on every business card and communication letter of CCMs and President.    ICAI EXAM #ICAI_DENIES_SAFTEY #ICAI_DENIES_EQUALITY'",iyer_ramakant',"['ICAI_DENIES_SAFTEY', 'ICAI_DENIES_EQUALITY']",4
19-11-2020 04:31,"""@IMinakshiJoshi Ma'am help CA students  #ICAI_DENIES_SAFTEY  #ICAI_DENIES_EQUALITY  #icaiexamspostponment""",kashu20july',"['ICAI_DENIES_SAFTEY', 'ICAI_DENIES_EQUALITY', 'icaiexamspostponment']",5
19-11-2020 04:30,@nasirqu0565 @ArvindKejriwal @PMOIndia Success delayed is never success denied. #ICAI_DENIES_SAFTEY #icaiexams #ICAI_DENIES_EQUALITY  @theicai \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f',AmanSofficial',"['ICAI_DENIES_SAFTEY', 'icaiexams', 'ICAI_DENIES_EQUALITY']",78
19-11-2020 04:30,#icaiexam @nsitharaman #ICAI_DENIES_JUSTICE  #ICAI_DENIES_EQUALITY  #ICAI_DENIES_SAFETY  #ICAI_DENIES_SAFTEY   Sitharaman: ICAI DENIES JUSTICE AND SAFTY FOR CA STUDENTS EXAMINATION TO BE HELF FROM 21 NOVEMBER - Sign the Petition! https://t.co/Gd5BB8KyRf via @ChangeOrg_India',Rajasek07312446',"['icaiexam', 'ICAI_DENIES_JUSTICE', 'ICAI_DENIES_EQUALITY', 'ICAI_DENIES_SAFETY', 'ICAI_DENIES_SAFTEY']",0
19-11-2020 04:30,Success delayed is never success denied. #ICAI_DENIES_SAFTEY #icaiexams #ICAI_DENIES_EQUALITY  @theicai \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f https://t.co/siu2HSxhEO',AmanSofficial',"['ICAI_DENIES_SAFTEY', 'icaiexams', 'ICAI_DENIES_EQUALITY']",78
19-11-2020 04:30,"""@OfficeOfDGP Also we are students and not soldiers, there's a reason why we choose to study and not be at the border. Also, did you ask the Council why they aren't responding to our genuine concerns? You too are responsible since you'll have elected them.  #ICAI_DENIES_SAFTEY""",nikitagill504',['ICAI_DENIES_SAFTEY'],3
19-11-2020 04:30,Bother body #ICAI_DENIES_SAFTEY #ICAI_DENIES_EQUALITY #ICAI_DENIES_JUSTICE #icaiexampostponment #icaiexam #no_care https://t.co/Fx6RCKeG4I',KavinChand17',"['ICAI_DENIES_SAFTEY', 'ICAI_DENIES_EQUALITY', 'ICAI_DENIES_JUSTICE', 'icaiexampostponment', 'icaiexam', 'no_care']",1
19-11-2020 04:30,@AnupamPKher It seems like u r on mark for @theicai team #ICAI_DENIES_SAFTEY #icaiexams #ICAI_DENIES_EQUALITY #icai_notify_today #icaiexamspostponment #icaipostponecaexams #icai #icaideniesjustice',Kriti_24_',"['ICAI_DENIES_SAFTEY', 'icaiexams', 'ICAI_DENIES_EQUALITY', 'icai_notify_today', 'icaiexamspostponment', 'icaipostponecaexams', 'icai', 'icaideniesjustice']",8
19-11-2020 04:30,"""This is them indirectly releasing the FAQ which all answers indicating loose intentions for Jan. If they would've released this formally, there would've been another outrage #icaiexams #ICAI_DENIES_EQUALITY #ICAI_DENIES_SAFTEY #ICAI""",kiddingVidding',"['icaiexams', 'ICAI_DENIES_EQUALITY', 'ICAI_DENIES_SAFTEY', 'ICAI']",7
19-11-2020 04:29,"Shame @AniketTalati sir,  @kdhiraj123 sir,    #icaiexams  #ICAI_DENIES_SAFTEY #ICAI_DENIES_EQUALITY  #ICAI https://t.co/DG2hvJIip5'",LeanerReader',"['icaiexams', 'ICAI_DENIES_SAFTEY', 'ICAI_DENIES_EQUALITY', 'ICAI']",1
19-11-2020 04:29,"""I am not Related to this curriculum, but still Students are Students, be it a CFA or CA, when Many Institutes came up for Online or deferring to legit time, why Cudn't ICAI?  Do it for you Students. Do care for them, they r Precious. #ICAI_DENIES_SAFTEY  #icaiexamspostponment https://t.co/HkWXwy5ESp""",bikramjha2704',"['ICAI_DENIES_SAFTEY', 'icaiexamspostponment']",59
19-11-2020 04:29,"I have no problem to write exams but @icai should provide safe environment for exam. Be transparent with students , students will definitely support you as usual. #ICAI_DENIES_SAFTEY'",Impart_Ashish',['ICAI_DENIES_SAFTEY'],17
19-11-2020 04:29,"""@OfficeOfDGP Most of the CA students r from middle class families who don't have links in hospital, do not have lakhs for treatment in 5 \xf0\x9f\x8c\x9f hospitals.We all have bound ourselves since Covid emerged so now don't want to risk our lives only bcoz icai want exams #icaiexams #ICAI_DENIES_SAFTEY""",Proud_Indian132',"['icaiexams', 'ICAI_DENIES_SAFTEY']",56
19-11-2020 04:29,2 Days to go for COVID DISASTER #ICAI_DENIES_SAFTEY @aajtak @ABPNews @nidhiindiatv @pratimamishra04 @ABPNews  @nsui @neuroayush @AnilSinghvi_',TheNatkhatLadka',['ICAI_DENIES_SAFTEY'],22
19-11-2020 04:28,Students: tweeting from 3 days.....safety measures? Postponement? Kuch toh bolo.......#ICAI_DENIES_SAFTEY #icaiexamspostponment  Le ICAI: https://t.co/t6dH0iHzi6',YNC628628',"['ICAI_DENIES_SAFTEY', 'icaiexamspostponment']",4
19-11-2020 04:28,"Samuthirakani Sir neengala?!!  Mada thailee of the highest order  Feku Sir please take care of this secondary account too, else this too would go down the gutter, the same way your primary account went for spewing shit.  #ICAI_DENIES_EQUALITY  #ICAI_DENIES_SAFTEY https://t.co/1sxs7GQFyK https://t.co/Oxmp9pfMoY'",soorya_de',"['ICAI_DENIES_EQUALITY', 'ICAI_DENIES_SAFTEY']",2
19-11-2020 04:28,"""#ICAI_DENIES_SAFTEY  Dear ICAI..... If u can't realise the situations...then u r incompetent to play the role of world 2nd accounting body....decisions must be effective...so that we can choose the right #ICAI_DENIES_SAFTEY  #ICAI_DENIES_EQUALITY  #icaiexamspostponment""",AnkitKa73854499',"['ICAI_DENIES_SAFTEY', 'ICAI_DENIES_SAFTEY', 'ICAI_DENIES_EQUALITY', 'icaiexamspostponment']",1
19-11-2020 04:28,"@OfficeOfDGP @theicai I agree with you sir !!!  Playing with a academic year is not advised,  but playing with students life is recommended. Right ??  Are you grown up than us ??  Then Kindly come to exam centres on all days wearing masks and sanitizers.  #icaiexams #ICAI_DENIES_SAFTEY #icai'",11_Cynical',"['icaiexams', 'ICAI_DENIES_SAFTEY', 'icai']",124
19-11-2020 04:28,So I request u to come with me and invigilate us for 18 days. I think it is ok with u. #icai #ICAI_DENIES_SAFTEY https://t.co/ctbJt7Sfqj',priyans96684868',"['icai', 'ICAI_DENIES_SAFTEY']",22
19-11-2020 04:27,If taking exam from 21 is possible why you break our flow of study by postponing it 21 days.. shame Icai cares = icai tortures = icai ego is more important = icai is incapable in conducting exam #ICAI_DENIES_SAFTEY #icaiexams  #ICAI_DENIES_EQUALITY  #icaiexamspostponement',Thoughtsca1',"['ICAI_DENIES_SAFTEY', 'icaiexams', 'ICAI_DENIES_EQUALITY', 'icaiexamspostponement']",3
19-11-2020 04:27,"This is the consequences of reopening of schools, we can relate with our case now... Haryana: 11 children, 8 teachers infected with COVID-19 after reopening of schools in Jind https://t.co/RJ2CNpK3FM via @DNA Web Team #ICAI_DENIES_EQUALITY #ICAI_DENIES_SAFTEY #ICAI_DENIES_JUSTICE'",Prateek91867803',"['ICAI_DENIES_EQUALITY', 'ICAI_DENIES_SAFTEY', 'ICAI_DENIES_JUSTICE']",1
19-11-2020 04:27,One day you wake and see exams postponed from 1st Nov to 21st Nov then you think why? If exams were taken at those dates we would have safely appeared but apparently ICAI was busy in minting money. CCMs have failed us and now they are taking on with lives.  #ICAI_DENIES_SAFTEY',iyer_ramakant',['ICAI_DENIES_SAFTEY'],4
19-11-2020 04:26,"@HarshBisaria @GiniC14 @theicai Bhai u r wrong @theicai ""CARES"" for its members. They have started a scheme where treatment and testing is being done at reduced rates #ICAI_DENIES_SAFTEY #icai #icaiexams #icai_notify_today #icaideniesjustice'",Kriti_24_',"['ICAI_DENIES_SAFTEY', 'icai', 'icaiexams', 'icai_notify_today', 'icaideniesjustice']",8
19-11-2020 04:26,#ICAI_DENIES_SAFTEY #ICAI Innovation level  ICSI/ICMAI : Online Exams  ICAI : OPT OUT  @kdhiraj123 @caamresh  @CaJujar  Optimum utilisation of unds #icaiexamspostponement',LacharC',"['ICAI_DENIES_SAFTEY', 'ICAI', 'icaiexamspostponement']",57
19-11-2020 04:26,"""@BhaktLaunda7555 @RenukaJain6 Bro what you said it's your opinion and it's not wrong. But students were asking only safety measures and be transparent. Last but not least why don't they announce JAN'21 exams if they really want to conduct them or it just a bait. #ICAI_DENIES_SAFTEY  #icai""",ManishSrivathsa',"['ICAI_DENIES_SAFTEY', 'icai']",6
19-11-2020 04:26,Remove that blindfold. #ICAI_DENIES_SAFTEY #icaiexams https://t.co/6DXwLy3Dez',TiwariRounak07',"['ICAI_DENIES_SAFTEY', 'icaiexams']",7
19-11-2020 04:26,Opt-out option is just an escape option for ICAI to hide their mistakes. Period. Retweet if u guys agree @CACSCMARajat @CAVikramBiyani @muhazahmed @TheKeshavSoni #ICAI_DENIES_SAFTEY #ICAI_DENIES_JUSTICE',Adithya_Raj38',"['ICAI_DENIES_SAFTEY', 'ICAI_DENIES_JUSTICE']",7
19-11-2020 04:25,@skyisblue_pt Yes right to vote is a right of every  citizen.  #icaiexamspostponement #icaiexampostponement #SayNoToOptout @theicai @atulguptagst @RajeshSharmaBJP @narendramodi @PMOIndia @AmitShah #ICAI_DENIES_JUSTICE #ICAI_DENIES_EQUALITY #ICAI_DENIES_SAFETY #ICAI_DENIES_SAFTEY @aajtak',Rajasek07312446',"['icaiexamspostponement', 'icaiexampostponement', 'SayNoToOptout', 'ICAI_DENIES_JUSTICE', 'ICAI_DENIES_EQUALITY', 'ICAI_DENIES_SAFETY', 'ICAI_DENIES_SAFTEY']",0
19-11-2020 04:25,Even ignou has postponed its exams to February and @theicai which is such a professional body is keen to take exams #studentslifematters #ICAI_DENIES_SAFTEY https://t.co/f6xHgKDg1k',shahzadkaleem11',"['studentslifematters', 'ICAI_DENIES_SAFTEY']",9
19-11-2020 04:25,"""@OfficeOfDGP @theicai Haan but playing with someone's health is adviced, am I right? I think you don't read news. Everyday there comes one article which talks about students and teachers being infected! Imagine, how many people they would've come in contact with! #ICAI_DENIES_SAFTEY #icaiexams""",SakshiT57940599',"['ICAI_DENIES_SAFTEY', 'icaiexams']",117
19-11-2020 04:25,The child who is not embraced by the village will burn it down to feel its warmth  #icai #icaiexams #icaiexamspostponment #ICAI_DENIES_SAFTEY #icaiexamspostponement #icai',Rammohan11112',"['icai', 'icaiexams', 'icaiexamspostponment', 'ICAI_DENIES_SAFTEY', 'icaiexamspostponement', 'icai']",4
19-11-2020 04:25,#icaiexamspostponement #ICAI_DENIES_SAFTEY  Like if u r also same\xf0\x9f\x91\x8d\xf0\x9f\x94\xa5\xe2\x9c\xa8\xe2\x9c\xa8\xe2\x9c\xa8  Everyone is afraid of failing in exams &amp; getting infected from covid   Le me:-\xf0\x9f\x98\x8e\xf0\x9f\x98\x8e https://t.co/SDZ3e23cyg',Ash_bansal17',"['icaiexamspostponement', 'ICAI_DENIES_SAFTEY']",5
19-11-2020 04:24,See the outcome of a single day and they are confident about 18 days \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbb... If there is hell i know now who will be surely going there..  #ICAI_DENIES_SAFTEY  #ICAI_DENIES_EQUALITY https://t.co/ygxJsNxLsH',RahulToshan',"['ICAI_DENIES_SAFTEY', 'ICAI_DENIES_EQUALITY']",0
19-11-2020 04:24,#ICAI_DENIES_SAFTEY  #icaiexamspostponment  Hoping for Miracle',TEJAS99435930',"['ICAI_DENIES_SAFTEY', 'icaiexamspostponment']",0
19-11-2020 04:24,"""#ICAI_DENIES_SAFTEY #icaiexamspostponment  #icaiexams #ICAI_DENIES_JUSTICE  What do you think?  It's too late? or any Miracle can save us?""",Vivekofficiall',"['ICAI_DENIES_SAFTEY', 'icaiexamspostponment', 'icaiexams', 'ICAI_DENIES_JUSTICE']",123
19-11-2020 04:24,"""One request to students, please don't retweet any news heard regarding tweets of exam postponment . If any news will be there, it will be said by the icai itself. Let's now spread rumours #ICAI_DENIES_SAFTEY""",Teamup75062413',['ICAI_DENIES_SAFTEY'],3
19-11-2020 04:24,"""Ministers are also Grown-up Folks. Infact Parliament's working is more Imp for country then any Exams.  Then why winter session is merged with Budget session?  Why are all other Exams are getting postponed ?  #ICAI_DENIES_SAFTEY  #Icai #icaiexams https://t.co/9qQHEImUBc""",HindochaMohit',"['ICAI_DENIES_SAFTEY', 'Icai', 'icaiexams']",45
19-11-2020 04:24,"""We are being mentally harassed by our beloved mother body @theicai. ICAI n their CCM don't give a f*** about their students. Personal benefits are more important than students.  #ICAI_DENIES_SAFTEY  #caexams  #icaiexams  #ICAI_DENIES_EQUALITY""",iamsurreal2',"['ICAI_DENIES_SAFTEY', 'caexams', 'icaiexams', 'ICAI_DENIES_EQUALITY']",12
19-11-2020 15:54,@republic Shalokaa from sanskrit: Little knowledge is dangerous. Well said Arnab. Which report this representative Mona darling is pointing to? She lies so confidently on the LIVE TV.  #IndiaStrikesPak',Nature__3',['IndiaStrikesPak'],43
19-11-2020 15:54,"""#IndiaStrikesPak A rogue country, 1/6th of India's size, is getting on our nerves many times. It needs befitting and stronger strikes to make it understand India's power and potential.""",SatyendraKTyagi',['IndiaStrikesPak'],17
19-11-2020 15:54,#Indiastrikespak The forces can give the #Pak manufactured medicine found on the #Jaish truck as #Saboot to the lobby',viswanathauthor',"['Indiastrikespak', 'Pak', 'Jaish', 'Saboot']",47
19-11-2020 15:54,Blessings to our Indian Army. #IndiaStrikesPak',RajeshPinto11',['IndiaStrikesPak'],0
19-11-2020 15:54,It\xe2\x80\x99s just a beginning from Indian army great work Indian army #IndiaStrikesPak',jass_kukreja',['IndiaStrikesPak'],155
19-11-2020 15:54,Gaurav ending pak fads like king  #IndiaStrikesPak',glossyvife',['IndiaStrikesPak'],178
19-11-2020 15:54,"Arnab Sir I know you are extremely very conscious &amp; intelligent person but being your well wisher &amp; admirer I am concerned about your health, plz reduce the number of debates &amp; take care of yourself, do yoga &amp; plz go for regular check up.  #IndiaStrikesPak @republic  @pradip103'",yugankika',['IndiaStrikesPak'],544
19-11-2020 15:54,"""How's The Dead Jaish? Imran Must Answer. #IndiaStrikesPak""",TheBabyDriverr',['IndiaStrikesPak'],60
19-11-2020 15:54,#IndiaStrikesPak. Pak will say GEM Terrorists?',Visalmama',['IndiaStrikesPak'],310
19-11-2020 15:54,@republic Pakistan has to paid through nose for their misdeeds against India #IndiaStrikesPak',vikramvetz',['IndiaStrikesPak'],17
19-11-2020 15:54,#IndiaStrikesPak  Mona!!! Always in denial and confused !!\xf0\x9f\x91\x8b\xf0\x9f\x98\x82\xf0\x9f\x98\x82  Arnab and Major\xf0\x9f\x92\xaf\xf0\x9f\x94\xa5',NeHaReNaViKaR',['IndiaStrikesPak'],288
19-11-2020 15:54,pakistan have money for terrorists but don\xe2\x80\x99t have money to feed its citizens #IndiaStrikesPak',Jaganna95468593',['IndiaStrikesPak'],48
19-11-2020 15:54,Now you know where you stand and where India better be in your limits #IndiaStrikesPak',MayaMehtaji',['IndiaStrikesPak'],216
19-11-2020 15:54,"@rashtrapatibhvn  @PMOIndia @HMOIndia @narendramodi @AmitShah @myogiadityanath @ShivrajSinghMP @mlkhattar @rawnksood @vivekagnihotri @KanganaTeam @OfficeofVa @republicbharat #IndiaStrikesPak Nagrota To PoK Launchpads, Pakistan Gets A Bloody Nose https://t.co/AqeJwZG6cw'",MANASDE02731125',['IndiaStrikesPak'],3
19-11-2020 15:54,#IndiaStrikesPak Mona jhooth to convince hoke bola kar\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',Shado13677128',['IndiaStrikesPak'],78
19-11-2020 15:53,"""#IndiaStrikesPak some states ban crackers on diwali, but our Indian Army doesn't disappoint us. Jai hind""",jadhav_santoshp',['IndiaStrikesPak'],67
19-11-2020 15:53,"""#IndiaStrikesPak Now it's time to get back PoK from Pakistan. PM @narendramodi should rectify yet another blunders of first PM Jawaharlal Nehru. Hope he'll do it soon.""",ArvindVishwak10',['IndiaStrikesPak'],713
19-11-2020 15:53,"""How's The Dead Jaish? Bajwa Must Answer. #IndiaStrikesPak""",TheBabyDriverr',['IndiaStrikesPak'],60
19-11-2020 15:53,#IndiaStrikesPak Mona is funny. Like naughty raut . \xf0\x9f\xa4\xa3',IAMLIZA01566536',['IndiaStrikesPak'],71
19-11-2020 15:53,#IndiaStrikesPak Pak can only fight proxy wars. Pak army cannot face brave Indian army.',Swami_65',['IndiaStrikesPak'],197
19-11-2020 15:53,#IndiaStrikesPak Poor @MonaAlamm is blasted by Arnab &amp; she talks about ANI when @smitaprakash is waiting 2 eat her Raw Just pity them How do U expect them 2 talk anything other than what they do best Deny Distract Dilute distract But nothing will impress R viewers They R njoying',SimpleNagrik',['IndiaStrikesPak'],564
19-11-2020 15:53,#IndiaStrikesPak. Pak view is always Terrorists view only!',Visalmama',['IndiaStrikesPak'],310
19-11-2020 15:53,Not only 4 Jaish e Mohammed terrorists were killed but also false hope of Tukde Tukde died today #IndiaStrikesPak',105Mishra',['IndiaStrikesPak'],368
19-11-2020 15:53,Am I the only one who is feeling that Arnab is not well today?  #airstrike #IndiaStrikesPAK',RuthlessIndia',"['airstrike', 'IndiaStrikesPAK']",179551
19-11-2020 15:53,"""#IndiaStrikesPak excellent Question @majorgauravarya why don't you send your Army. I have a premonition that their, Pak army is pissing in their uniforms at the thought of Brave Indian Bravehearts.""",smdrao',['IndiaStrikesPak'],366
19-11-2020 15:53,#IndiaStrikesPak @republic should stop inviting pakistaani trees to their debates.',Pd85219592',['IndiaStrikesPak'],8
19-11-2020 15:53,#IndiaStrikesPak Watch out Indians. Rahul Gandhi will now ask for proof.',MissionShravan',['IndiaStrikesPak'],2127
19-11-2020 15:53,#IndiaStrikesPak   Salute to Indian army .keep it up',shambhu58301607',['IndiaStrikesPak'],0
19-11-2020 15:53,Kudos to Indian Army for sucessfully eliminating 4 terrorists  #IndiaStrikesPak',abhi_675',['IndiaStrikesPak'],16
19-11-2020 15:53,#IndiaStrikesPak Unprecidented diwali gift from our Army',MohitRamBharga1',['IndiaStrikesPak'],172
19-11-2020 15:53,#IndiaStrikesPak with small tennis ball only https://t.co/p4uhisMdZN',HariharanRaman7',['IndiaStrikesPak'],12
19-11-2020 15:52,@republic Another surgical strike is very much needed to teach Pakistan a strict lesson.  #IndiaStrikesPak',ChandraNandi3',['IndiaStrikesPak'],20
19-11-2020 15:52,Mona cant even admit LMAOO  #IndiaStrikesPak',glossyvife',['IndiaStrikesPak'],178
19-11-2020 15:52,Pak will never accept today killed 04 JeM terrorist.  #IndiaStrikesPak',Prashant3085',['IndiaStrikesPak'],28
19-11-2020 15:52,"#IndiaStrikesPak Arnob ask napakis ""We have hit you. R u having guts to retaliate""?'",ArvindK56423552',['IndiaStrikesPak'],7
19-11-2020 15:52,#IndiaStrikesPak Today Pak must have realised the efficiency of  Indian forces in liquidating their terrorists.',VijayNakhasi',['IndiaStrikesPak'],941
19-11-2020 15:52,"@Ujla_Bhaalu No, not a war! It was a pinpoint strike on pak terrorists affiliated to JeM, in Nagrota! #IndiaStrikesPak'",SonakshiTweets2',['IndiaStrikesPak'],41
19-11-2020 15:52,India salutes the intelligence agencies and officers today for the  courageous action. #IndiaStrikesPak',itsmeaditiii',['IndiaStrikesPak'],11
19-11-2020 15:52,"#IndiaStrikesPak This proves ""Those crossing LoC won\'t survive"". Nation First!! No Compromise!! Jai Hind!'",vishalrajom',['IndiaStrikesPak'],74
19-11-2020 15:52,"Mona Alam from Pak is speechless after hearing questions by Arnab Goswami, and Major Gaurav Arya\xf0\x9f\x98\x82 #IndiaStrikesPak'",fopdoodlefutto1',['IndiaStrikesPak'],167
19-11-2020 15:52,"#IndiaStrikesPak Having found @sanofi pak made drugs with dead terrorists, Charge @sanofi as a party to terrorism and ban their existence in India. Let this b a lesson to all Pak associated MNCs.'",Ramanan16040188',['IndiaStrikesPak'],10
19-11-2020 15:52,#IndiaStrikesPak. Well done Indian Army.  Appreciate the tidy alertness.',Visalmama',['IndiaStrikesPak'],310
19-11-2020 15:52,Mona is confused #IndiaStrikesPak',meera_raichand',['IndiaStrikesPak'],645
19-11-2020 15:51,#IndiaStrikesPak Thrilling pics of Pak trucks blown off which coward Pak will disown.',gaurichauhan12',['IndiaStrikesPak'],43
19-11-2020 15:51,#indianairforce strikes again. #IndiaStrikesPak !!   Hammer #Pakistan hard !! The terror exporter should be punished hard each and every time till it stops #Terror #factory !!   #India will destroy all terrorists who think of attacking India.  More power to #Modi',kalpak007',"['indianairforce', 'IndiaStrikesPak', 'Pakistan', 'Terror', 'factory', 'India', 'Modi']",407
19-11-2020 15:51,"""These warnings won't work. #IndianArmy must take back #POK and #FreeBalochistan. Then only these terrorists understand whom they shouldn't mess with. #IndiaStrikesPak https://t.co/eWscg4CUha""",VoiceOfRC',"['IndianArmy', 'POK', 'FreeBalochistan', 'IndiaStrikesPak']",420
19-11-2020 15:51,#IndiaStrikesPak Jai Hind \xf0\x9f\x87\xae\xf0\x9f\x87\xb3\xe2\x9d\xa4\xef\xb8\x8f https://t.co/O609D33BsQ',meera_raichand',['IndiaStrikesPak'],645
19-11-2020 15:51,"""Gaurav to Pakistan's : How's the jaish?  Arnab to Pakistan's : *correcting* How's the dead Jaish?   #IndiaStrikesPak""",glossyvife',['IndiaStrikesPak'],178
19-11-2020 15:51,#IndiaStrikesPak Happy Deepavali once more!',dyutiinfinity11',['IndiaStrikesPak'],6
19-11-2020 15:51,"1st surgical strike, 2nd Air stike and now Pinpoint stole by our artillery. Great #IndiaStrikesPak'",priyankooo',['IndiaStrikesPak'],1047
19-11-2020 15:51,#IndiaStrikesPak gud to see',jaya_bakshi',['IndiaStrikesPak'],1650
19-11-2020 15:51,"""Keep sending them to 72 hoors. There's their home. Welldone #IndianArmedForces  #IndiaStrikesPak""",Netaji_NathuRam',"['IndianArmedForces', 'IndiaStrikesPak']",752
19-11-2020 15:51,#IndiaStrikesPak Get ready for more from our forces shameless Pak....this is new India  every action will have a bloody reaction!!!',Pradeep00258254',['IndiaStrikesPak'],1
19-11-2020 15:51,Pak is very poor in resources  wasting money on most unproductive expenditure on terrorists. achieves no purpose more so with present Indian administration   #IndiaStrikesPak',kavirayani_r',['IndiaStrikesPak'],37
19-11-2020 15:51,Welcome to new india where all Pak sponsored terrorist welcomed with bullets &amp; bombs &amp; finally reaches to hell.  #IndiaStrikesPak',Prashant3085',['IndiaStrikesPak'],28
19-11-2020 15:50,#IndiaStrikesPak You have been paid by ISI \xf0\x9f\x98\x82\xf0\x9f\x91\x8b\xf0\x9f\x91\x8b',NeHaReNaViKaR',['IndiaStrikesPak'],288
19-11-2020 15:50,"""How much shameless these panelists of Pak should be to show a smile when their nation army is shamed by the terrorists they trained by being disgraced by Indian army and it's govt by eliminating their cowardly face ,the terrorists. Utter shame in eyes of globe.#IndiaStrikesPak""",bhangurachar',['IndiaStrikesPak'],14
19-11-2020 15:50,Our Forces are the one which Protects Kashmiris from Terrorism. Shame on Gupkar Gang for putting Zip on their Mouth.  #IndiaStrikesPak',TheBabyDriverr',['IndiaStrikesPak'],60
19-11-2020 15:50,#IndiaStrikesPak This Shameless Nation will never stop.Keep breaking them everytime harder than before.',ChandraG2961',['IndiaStrikesPak'],983
19-11-2020 15:50,#IndiaStrikesPak. Pak will always be in denial mood only?',Visalmama',['IndiaStrikesPak'],310
19-11-2020 15:50,@republic These so called representatives like Mona darling etc. on the debate platform are being paid to support terror causing terrorists. And they are doing it so shamelessly. It must be very shameful to represent traitors and terrorists.  #IndiaStrikesPak',Nature__3',['IndiaStrikesPak'],43
19-11-2020 15:50,"""#IndiaStrikesPak Pakistanis journalist, Colonel r so shameless dat still defending themselves. It's Modiji govt n Indian army r very strong n dey will not spare a single terrorist.  @republic @Republic_Bharat""",itsShilpiS',['IndiaStrikesPak'],78
19-11-2020 15:50,"This is not only strike on Pakistan but also on the hearts of Anti-Nationals, liberals, tukde-tukde gang.  I\xe2\x80\x99m eagerly waiting for #GupkarGang reaction after this, thay may blame for polarisation of votes. #IndiaStrikesPak https://t.co/NTaKierjT6'",CA_AshutoshSoni',"['GupkarGang', 'IndiaStrikesPak']",1828
19-11-2020 15:50,No one can harm india as long as modiji is our Prime minister #IndiaStrikesPak',MayaMehtaji',['IndiaStrikesPak'],216
19-11-2020 15:50,the army has been killing terrorists up north and everywhere before your career began   #IndiaStrikesPak #RepublicTV',weirocracy',"['IndiaStrikesPak', 'RepublicTV']",213
19-11-2020 15:50,"#IndiaStrikesPak There is no place for terrorists in India,they will be mercilessly killed here.'",VijayNakhasi',['IndiaStrikesPak'],941
19-11-2020 15:49,@meera_raichand He is on flames..\xf0\x9f\x98\x8d Arnab has risen from the ashes. Proud of Arnab that he is roaring despite all the attacks  #IndiaStrikesPak',fopdoodlefutto1',['IndiaStrikesPak'],167
19-11-2020 15:49,Howz the Jaish?????  #IndiaStrikesPak https://t.co/04QEd8YXWo',sayantighosh09',['IndiaStrikesPak'],183
19-11-2020 15:49,"""Pakistan should understand that it's a New India. We don't believe in papers. New India will strike straightway. #IndiaStrikesPak""",TheBabyDriverr',['IndiaStrikesPak'],60
19-11-2020 15:49,Why Arnab invites Pakistanis on the debates ...is beyond me. @republic   #IndiaStrikesPak Everyone sitting there insulting &amp; screaming at each other...',lotusprings',['IndiaStrikesPak'],1630
19-11-2020 15:49,They always did and always will #IndiaStrikesPak https://t.co/9csX4ptWeR',meera_raichand',['IndiaStrikesPak'],645
19-11-2020 15:49,#IndiaStrikesPak. What is there for Pak view?!',Visalmama',['IndiaStrikesPak'],310
19-11-2020 15:49,@republic @majorgauravarya The sound of the blast was like a musical note to my ears! #IndiaStrikesPak',SonakshiTweets2',['IndiaStrikesPak'],41
19-11-2020 15:49,"""#IndiaStrikesPak No matter how much Pakistan lives in deniability but once inflitrators enter into our territory they won't come back for sure.""",MohitRamBharga1',['IndiaStrikesPak'],172
19-11-2020 15:49,"#IndiaStrikesPak | We have warned Pakistan twice, after we did the surgical strike they were quiet for 3 months. After Balakote they kept quiet for a year. They will get it back across the LoC: Maj Gen G D Bakshi (Retd), Defence Expert https://t.co/1S6UkUEGZN'",republic',['IndiaStrikesPak'],2262605
19-11-2020 15:49,"#IndiaStrikesPak  Pakistanis kill Indians mercilessly. Jaish E Mohammed organisation is loaded with ,hate &amp;revenge &amp;fury &amp; rage &amp;anger. Ultimate target ,is to establish Caliphate. Can Idol worshippers , survive these attack from ,Jaish E Mohammed. My gratitude to Indian soldiers.'",vindkum',['IndiaStrikesPak'],83
