timestamp,tweet_text,username,all_hashtags,followers_count
2020-11-20 16:36:00,b'Get this Limited edition Gold and Silver Plated President Trump 2020 coin!  Get it Here: https://t.co/eWMtmcIPUI  #Trump2020 #TrumpVsBidenFight  #ElectionDay #USAElections2020 #USElection2020 #Trump #Vote2020 https://t.co/94NXPUT3vt',b'Inforbooth',"['Trump2020', 'TrumpVsBidenFight', 'ElectionDay', 'USAElections2020', 'USElection2020', 'Trump', 'Vote2020']",6
2020-11-20 16:35:55,b'Sleeping with the enemy  #POTUS #POTUS46 #POTUS45 #BidenHarrisIn5Words #Biden #Trump #TrumpvsBiden #SleepyJoe #USAElections2020 #USElectionResults #UsUnited https://t.co/MlwRGEvwf3',b'SohaibAlvi',"['POTUS', 'POTUS46', 'POTUS45', 'BidenHarrisIn5Words', 'Biden', 'Trump', 'TrumpvsBiden', 'SleepyJoe', 'USAElections2020', 'USElectionResults', 'UsUnited']",1282
2020-11-20 16:31:36,b'Who is the biggest loser ever? @realDonaldTrump is the biggest loser ever election history. Trump lost twice the Georgia election and his supporter had to certify the election result. #USAElections2020 https://t.co/g45XAl7S6Y',b'xyz4deal',['USAElections2020'],376
2020-11-20 16:29:10,"b'Country over party, country over Trump. #USAElections2020 #USA'",b'mrscmgentry',"['USAElections2020', 'USA']",65
2020-11-20 16:27:00,"b""\xf0\x9f\x94\xbbWe've launched a new PSR research-based interview series!  In the first interview, @danielbeland speaks about #donaldtrump, #populism and politics of insecurity  \xf0\x9f\x91\x89\xf0\x9f\x8f\xbf More: https://t.co/8OlAQ6oXl6  @PolStudiesAssoc @SAGECQPolitics @mcgillu #democracy #trump #USAElections2020 #USA https://t.co/PFDDaCfed4""",b'PolStudiesRev',"['donaldtrump', 'populism', 'democracy', 'trump', 'USAElections2020', 'USA']",2701
2020-11-20 16:16:52,b'Americans \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 Voters pass from disagreement to Hate... this is only because of the highest authority in the country! #America #USAElections2020 #leadership',b'VictorEGomez2',"['America', 'USAElections2020', 'leadership']",27
2020-11-20 16:12:07,b'White supremacy has never been \xe2\x80\x9cin touch with reality\xe2\x80\x9d. This is yet another frightening iteration...#USAElections2020 https://t.co/5puWHBEx8J',b'RyeSJChair',['USAElections2020'],2264
2020-11-20 16:09:01,b'New learning for WHO @WHO : #Corona #Virus does not spread during #Election Rallies !! All #Election rallies are pre-vaccinated \xf0\x9f\x98\x9c! #covid #Covid_19 #CovidVaccine #corona #coronavirus #USAElections2020 #biharelection2020 #BiharElections2020',b'nayanbdegda',"['Corona', 'Virus', 'Election', 'Election', 'covid', 'Covid_19', 'CovidVaccine', 'corona', 'coronavirus', 'USAElections2020', 'biharelection2020', 'BiharElections2020']",162
2020-11-20 16:05:17,b'How\xe2\x80\x99s #MikePompeo\xe2\x80\x99s \xe2\x80\x9csmooth transition\xe2\x80\x9d to a second #Trump term going? #USAElections2020 #USElectionResults2020 #USPolitics',b'Comeagutser',"['MikePompeo', 'Trump', 'USAElections2020', 'USElectionResults2020', 'USPolitics']",844
2020-11-20 16:01:39,b'#TrumpCorruption  #GOPCorruptionOverCountry  #profiting from #cancer  #narcissisticabuse of #USAElections2020 #IvankaTrump #Mnuchin  #trumppandemicfailure is deliberate https://t.co/x0FbbFWEC0',b'greenlandhull58',"['TrumpCorruption', 'GOPCorruptionOverCountry', 'profiting', 'cancer', 'narcissisticabuse', 'USAElections2020', 'IvankaTrump', 'Mnuchin', 'trumppandemicfailure']",803
2020-11-20 15:59:49,"b""#Shamefull thieves Turkey STEALS Syrian Olive oil from #Afrin (after invading and murdering brutaly Kurds) and tries to sell it to #US That's how turkey makes money, by trading the stolen from others  #USAElections2020 #USAelection2020 #USElectionResults  https://t.co/l5NG0C2xGj""",b'HFirstpriest',"['Shamefull', 'Afrin', 'US', 'USAElections2020', 'USAelection2020', 'USElectionResults']",161
